,DAYS_BIRTH,INCOME_ANNUITY_DIFF,PREVAPP_AMT_ANNUITY_LAST,ANNUITY_INCOME_RATIO,FLAG_EMP_PHONE,BUREAU_TOTAL_DEBT,REGION_POPULATION_RELATIVE,REG_CITY_NOT_LIVE_CITY,REGION_RATING_CLIENT_W_CITY,PREVAPP_AMT_CREDIT_GOODS_DIFF_LAST,REG_CITY_NOT_WORK_CITY,BUREAU_RATIO_DEBT_CREDIT,DAYS_LAST_PHONE_CHANGE,EXT_SOURCE_1,CREDIT_GOODS_RATIO,BUREAU_COUNT,NAME_EDUCATION_TYPE,OCCUPATION_TYPE_Laborers,AMT_GOODS_PRICE,OCCUPATION_TYPE_XNA,EXT_SOURCE_2,DAYS_EMPLOYED_RATIO,PREVAPP_AMT_DECLINED_LAST,DAYS_REGISTRATION,PREVAPP_ANNUITY_GOODS_LAST,FLAG_DOCUMENT_3,BUREAU_DAYS_DIFF_AVG,DAYS_ID_PUBLISH,BUREAU_ACTIVE_LOANS_PCT,PREVAPP_DAYS_LAST_DUE_1ST_VERSION_LAST,NAME_INCOME_TYPE_Working,BUREAU_TOTAL_CREDIT,CREDIT_TERM,PREVAPP_SK_ID_PREV_COUNT,CODE_GENDER_F
0,1.6281116233776325,0.8206875036379979,-0.2581729584586177,-0.6003941512672583,0.4034732923929648,0.02952679673854029,0.06393279715253541,-0.25264557631995654,-0.014904480642843318,-0.21615692587653346,-0.5773502691896256,0.19344442845789514,-0.44424268435700537,-2.7641424519522952,0.49979447135212013,1.0000908434353133,-0.6689917801573497,1,-0.3844986818232108,0,-1.3128004792443178,-0.7922724136595759,0.22693692033520596,0.25937070510844135,-0.21710365706734092,0.6313488723371561,-0.14846721588986206,0.5210820654510743,-0.35813479526976727,-0.21353285844334471,1,-0.035846294027264566,-0.7002265179884966,-1.5312876915276243,0
1,-0.29425233857379823,1.3192034231951084,-0.7252327137228815,-0.43544314735498796,0.4034732923929648,-1.0661834061662614,-1.8281621092981402,-0.25264557631995654,-2.290149139924757,-0.25471544885391156,-0.5773502691896256,-1.2163545886962468,-0.057808901473137705,-1.5557837560925818,0.4009394099127266,-0.004664808616308439,1.5254783346935887,0,1.5101707464620373,0,0.3185327574079866,-0.7400754239321866,0.2646200873135301,1.1941367656736774,-0.21711982458743997,0.6313488723371561,1.282136853814596,1.572017684406057,-0.35813479526976727,-0.5281442300623905,0,0.16095627830120204,1.797080897125723,-0.37720427087846503,1
2,-0.8014247533545088,-1.378685202293121,-1.0164691251590638,-0.9763070144494056,0.4034732923929648,-1.0661834061662614,-0.918708208709157,-0.25264557631995654,-0.014904480642843318,-0.4366313265376878,-0.5773502691896256,-1.2163545886962468,-0.03960620634003744,0.019119835630733873,-1.1586400308358218,-0.9107433478415279,-0.6689917801573497,1,-1.4591582835179084,0,-0.1784662217173339,-1.707647407266129,0.44231837583760464,0.04779929736869675,-0.21711667475646756,-1.5839103288458478,1.174958175685927,0.26331172953007814,-1.4929348167847378,-0.3327757522001234,1,-1.201716390906406,-0.1673216642299082,-1.5312876915276243,0
3,-0.7926098482719207,-0.27470611294661407,1.5203862224572569,0.6843472398952791,0.4034732923929648,-0.21214316794423146,-1.1850534400132613,-0.25264557631995654,-0.014904480642843318,2.9540219981398477,-0.5773502691896256,0.033119461706739024,0.2551768532934728,0.019119835630733873,-0.4924332201076106,-0.004664808616308439,-0.6689917801573497,1,-0.6263445909770033,0,0.5679479656368841,0.32515342462813823,-2.3668374592179595,-1.523376810558474,-0.21703920176902017,0.6313488723371561,0.004669677135104209,0.3232431126195034,-0.03764655698025235,-0.2625557479636954,1,-0.055975090959737156,-1.6714534651425854,1.2296907480999777,1
4,-0.9896722943821982,-0.39668344532360555,1.086272667140844,0.2389330021150761,0.4034732923929648,-1.0661834061662614,0.8176792759717296,-0.25264557631995654,-0.014904480642843318,0.36624558101742427,1.7320508075688772,-1.2163545886962468,-0.4119362464538999,0.019119835630733873,-1.1586400300928508,-1.4788360350222483,-0.6689917801573497,0,0.22841101962137034,0,-1.156616923334082,0.25471543153605547,-0.3491508461404201,0.030608648738517298,-0.21701549882293752,-1.5839103288458478,-1.5615776944263067,-0.36551918358270435,-1.4929348167847378,-0.3404809204388242,1,-1.2931008160278907,0.3091643282601627,0.680770084230178,0
5,-0.3347715699888143,-1.0822810429468777,0.18055227537538268,1.2170129362367474,0.4034732923929648,0.00915111333789141,1.2242045270550068,-0.25264557631995654,-0.014904480642843318,-0.9079993403331931,-0.5773502691896256,0.9207070859351956,-1.6611729919947094,0.019119835630733873,-0.200342209730024,-0.4195041670872995,-0.6689917801573497,1,0.02703217567549904,0,-1.064689892717397,-0.42004077338082013,0.9041252219795467,-0.1849117445183833,-0.21705978672644874,0.6313488723371561,0.7597225524848338,1.4704910230516397,-0.03764655698025235,-0.5357895688828505,0,-0.6584843767041362,-0.49008577954879506,0.4110950120728524,0
6,0.4402681922435217,0.185602698650471,-0.1597226593847463,0.8951558273873779,0.4034732923929648,1.410337534342291,1.2242045270550068,-0.25264557631995654,-0.014904480642843318,-0.7651866799833931,-0.5773502691896256,-0.053431202513748464,-0.8847397874124409,2.152338597786625,0.18325217979163047,2.02218181703123,1.5254783346935887,0,1.8582115482497563,0,1.325928131849048,0.8367375798697461,0.7638290369330745,1.1832549316772913,-0.2170813197920512,-1.5839103288458478,-0.28944551708954896,1.3923061685529823,-0.47187096879392654,-0.41767037754576086,0,1.6940484275449794,1.961277859455207,0.8967817190134736,1
7,-0.7591975206251643,1.839326705098828,1.3204762397988503,-0.6850628095176708,0.4034732923929648,0.35712487042798347,-1.891807704118437,-0.25264557631995654,2.1855976457821584,0.37477883472153056,1.7320508075688772,0.4380644653121949,-0.36960734370758375,0.019119835630733873,-1.1586400299164736,-0.9107433478415279,1.5254783346935887,0,2.012802352783532,0,1.2168611760778432,-1.4947017552151565,-0.3577927955461646,-0.06445849720942134,-0.21694202649238362,0.6313488723371561,1.999199084097812,0.3599177665954246,0.5033944041812028,-0.34389413773373306,0,0.12719178900988862,1.8108632230094464,-1.5312876915276243,0
8,-1.0247007396831938,-0.8944439384298469,1.471305776159964,1.401303641271734,-2.47847879612821,-1.0661834061662614,0.04809140983816064,-0.25264557631995654,-0.014904480642843318,1.4427840761964177,-0.5773502691896256,-1.2163545886962468,1.3648381291672231,0.3361095878988756,0.15978491105886744,-0.004664808616308439,-0.6689917801573497,0,1.1656724693174398,1,-1.4442424623107801,0.02640458709500257,-1.384114041432215,-0.9024834195912367,-0.21696282571372416,0.6313488723371561,0.592468212166624,-0.4055995426294847,-1.4929348167847378,-0.2733152548578513,0,-0.718338439101469,1.124408514483092,0.06176623790173958,1
9,0.2626502882755167,-0.08430460059648433,-0.21938099455409138,-0.16528417104551296,0.4034732923929648,-0.21214316794423146,0.14616644577406168,-0.25264557631995654,-0.014904480642843318,0.7165634857305154,-0.5773502691896256,0.033119461706739024,-0.9861468846761724,0.019119835630733873,-1.1586400301636102,-0.004664808616308439,-0.6689917801573497,1,-0.1611289627981106,0,1.5905152764506072,0.12511579310537302,0.22693692033520596,-2.5831423617481106,-0.21712669916827643,-1.5839103288458478,0.004669677135104209,-0.7558106787502079,-0.03764655698025235,-0.22673122477870913,1,-0.055975090959737156,-0.16732166137420998,0.06176623790173958,0
